Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
youronlinetrraackkkk.freewebhostmost.com,0,0,1,4,0,0,1,0,0,1,0,1,0,0,1,0,1
webmail-108560.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
swebbb45.wixsite.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
messagevocale888.wixsite.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
script.google.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
right-desktop-218841.framer.app,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
pluspl.ink,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
al3rtabhdunder.webcindario.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
shaw-101747.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
uuvfay.webwave.dev,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
lrs.174-138-33-219.cprapid.com,0,0,1,2,0,0,0,1,0,1,0,1,1,1,1,1,1
docs.google.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1
shedly.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
adammau.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
87.120.117.232,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
qrco.de,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
hktloll.top,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
w.indaposts.cc,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
monted.date,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
cveplc-kcjcw.formstack.com,0,0,0,2,0,0,0,1,0,1,0,1,0,0,1,0,1
nvidia1651665403.zendesk.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
krakenloganc.gitbook.io,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
eutl-fsz.top,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
qrco.de,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
estafeste.top,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
tinyurl.com,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
gtcontientals.webcindario.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
qrco.de,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
forms.gle,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
welcomecdch7.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
q-r.to,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1
customfanpage-managersa.pages.dev,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
gordonserveapps.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
gemixxni-exchange.gitbook.io,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1
ionos-efax-access-login.web.app,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
s-finanzcheck.net,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
app-id6016.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
webmail-102620.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
correeoscl.cc,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
vhrf.org.in,0,0,0,3,1,0,0,0,0,1,0,1,1,1,1,1,1
pub-d85936a61b694753a8b489011149f7b5.r2.dev,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1
teleperformancerabota.ru,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
usps.com-trackrggt.top,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
qrco.de,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
multifixesdapps.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
t.co,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1
hello-world-small-brook-2d20.cipsemarti.workers.dev,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1
inponrdom.live,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
bit.ly,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
atreuod.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
chuneroua.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
qmwjkg.cfd,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
cyan739389.studio.site,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
completar.proceso.zya.me,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1
bionsevo.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
geminiqlogen.webflow.io,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
review-case-manage-1293132.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
postainto.icu,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
telstra-106483.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
hotm.art,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
mwellettrzor.gitbook.io,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
online-verification-olb.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
usps.com-trackzpm.top,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
reload-page-100055246156.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,1,1
btopenworldmmm.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
bsitmasrtlogii.webflow.io,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
home-101053.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
uy6fe5gf.page.link,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
appeal-voilation-policy-issues.github.io,0,0,1,2,0,0,0,1,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
sites.google.com,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,1,1
you4-alert.com,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1
bc00.odoo.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1
logiin-geaminii.gitbook.io,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1
pub-5f77b2b15c504f8c95df17915a88aa03.r2.dev,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1
attnet-103975.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
pub-22b6a3c9791942be880b37b4a9ca97fc.r2.dev,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1
david-manage621.pages.dev,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
sso---coinbasepro-cdn---r-auth.webflow.io,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
indiapostms.vip,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
my-trans00.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
lineheightborder.web.app,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
jeanmlsouza.com,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1
002012.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
elkaywater.shop,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
luckyspeakerservicefr.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
firebasestorage.googleapis.com,0,0,1,5,0,0,1,0,1,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
vpostelerc.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
dropbox.com,0,0,1,4,0,0,1,0,0,1,1,1,0,0,1,0,1
t.co,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,1
flowcv.me,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
dropbox.com,0,0,1,4,0,0,1,0,0,1,1,1,0,0,1,0,1
uspstgskz.info,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
atttmailsupgradingservice.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
btinternet-107095.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
priority-data-teamreportsd2023.start.page,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
btvoice.mmm.page,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
43.153.118.20,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
pub-7cf9f72ce67d4cdeb82b7d454df814c5.r2.dev,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1
uapcsaw.top,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
btservicemail.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
usub.sgqxdgs.top,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
waw.oao.mybluehost.me,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1
taxiforyou.ch,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
87.120.126.78,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
evuxk.xyz,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
hello-world-tight-math-cfa8.bobmac01409.workers.dev,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
usps.com-trackingbkg.cyou,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
t.ly,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
firebasestorage.googleapis.com,0,0,1,5,0,0,1,0,1,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
canpost.com-zsdwf.top,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1
attcom-106008.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
baliksl.top,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
r-recovermatmaks.gitbook.io,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1
urlz.fr,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
zuza.stefek.szczecin.pl,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
t.co,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1
inredesign.pl,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
bavi8ta.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
pub-686f058eb7444d019c57a904212d32f2.r2.dev,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1
rp.mockplus.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
52.20.22.249:8080,1,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1
tinyurl.com,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
exclusive.com-abroad.cyou,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
flowcode.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
new.express.adobe.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1
t.co,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1
qoinusbasesignine.gitbook.io,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
att-102975.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
canada.post-postescanadacail.xyz,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
home-103791.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
update.packages.win,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
l.ead.me,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
voubalitiquemono.web.app,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
webmail-108244.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
auth-app--bitmert--learn.webflow.io,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
cz75563.tw1.ru,0,0,0,2,0,0,0,0,0,1,0,1,1,1,1,1,1
winted.39848154.xyz,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1,1
google.com,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1
attu1.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
xurl.es,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
bingkas-2024-program-bantuan-ewallet.88nur.com,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1
idsfrikorts.wpenginepowered.com,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
bnpbancoit.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
pub-c45a2ed3340746ef8cbc3e555e1bd950.r2.dev,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1
02cd4e6.netsolhost.com,0,1,1,2,0,0,1,0,0,1,0,1,0,0,1,0,1
smmresellerpanel.io,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1
start72.godaddysites.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
resoume.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1
login-benking.dkb.valbega.com,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1
sites.google.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,1,1
docs.google.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
q-r.to,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1
uspscenr.top,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
vewdclosingdocuments.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
currentlyatt49009new.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
silver379226.studio.site,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
watkinger.cloudaccess.host,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
orange292783.studio.site,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
shengyongweiye.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
dece.safacad-dupaaiatot.knowsitall.info,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,1
docs.google.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
panict.me,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
canada.postcanadapxq.vip,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1
nftstorage.link,0,0,1,3,0,0,0,0,0,0,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
ewehsan.com,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,1
mdrew7967.activehosted.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
q-r.to,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1
49.51.43.12,1,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1
cw89506.tw1.ru,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
pcbrowser.co,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
usps.com-trackpnh.top,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1
q-r.to,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
tyu.aqi22nvoa.dns-dynamic.net,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
pub-028eca4f9d2e4dbb932d44013f976a40.r2.dev,0,0,1,2,0,0,0,1,0,1,0,1,1,1,1,1,1
pub-0cdd48fbddaa490e909fa331429dce92.r2.dev,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1
forms.visme.co,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
q-r.to,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
better-attributes-575611.framer.app,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
paypal.com-cgi-bin.webscr.cmd-secure-login.webscr.cmd-home.country-lang.true-cmd.areuhj.dstech.us.com,0,0,1,6,0,0,0,1,1,1,1,1,0,0,1,0,1
accounts.google.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
q-r.to,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1
new.express.adobe.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1
id-ionos.premiumservicesrl.com,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1
43.156.237.181,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1
pub-9fd4c3502a6945c199f88d18fec22cde.r2.dev,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1
allegrolokalnie.pl-oferta-id2387942371.top,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
tinyurl.com,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
worker-raspy-thunder-4b40.sanwe.workers.dev,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
sites.google.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,1,1
zptbacj.top,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
ctt-expresso.com,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1,1
logi.94-141-120-52.cprapid.com,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
docs.google.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
vatejof752.wixsite.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
sites.google.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
vvvecc7ac3c32851ff78702151afe4f1c14071e0e4a9d39ab82bc447eb.pages.dev,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1
review-10101010.web.app,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
uspsoaci.top,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
bit.ly,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
217651.8b.io,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
pub-20f98e56820a4eb89b1918736cd8ac70.r2.dev,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
pkobp-account-docsign.net.fxjikpbngyuqcmr.com,0,0,1,2,0,0,0,1,0,1,0,1,1,1,1,1,1
bityl.co,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
vklani.top,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
mail-101541.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
pub-f7902c65ab4147bd894b2cbeca5fcfcb.r2.dev,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1
loginmircosoft.myportfolio.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
bafkreidr7q4icdrmqy7swwz2tk5dzjhamv6dptge634lrrpknou4wz6leq.ipfs.nftstorage.link,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
giwutjaegroup.sbs,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
pub-c82b7889983d40f391cae0ce5ade2d68.r2.dev,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1
bnmperc.web.app,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
danna-masser.blogspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1
multisupercore.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
cedis-online.de,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1
acasd.top,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
forms.office.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
surticastoi.s3.amazonaws.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1
benotesca.site,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1
csdea.xyz,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
fluttergirl.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
dropbox.com,0,0,1,4,0,0,1,0,0,1,1,1,0,0,1,0,1
fswposlete.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
t.co,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1
com-trackus.buzz,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
flow.page,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1
metafb-shf4839.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
toll-9f8.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
magichealthpoint.com,0,0,1,4,0,0,1,0,0,1,1,1,0,0,1,0,1
dapmainet.vercel.app,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
lt-postkvx.top,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
canada.postcanadaekldn.top,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
lafinancialcu.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
my-sso-itrustcapital-com-auth-a.webflow.io,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
uecrt.top,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
rackserve-1.weebly.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
oqllqea.top,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
docs.google.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
103.189.235.156,1,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
8o4.cc,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1
pub-466131833b1a441f82ffe3177baa97f4.r2.dev,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1
aolmail.kerzejilte.workers.dev,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
estatebwm.co.za,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1
orsotoscani5ito.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
inc-104313.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
pttogvhh.top,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
node-defi.pages.dev,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
ugdthnenbtsi.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
