Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
dropbox.com,0,0,1,4,0,0,1,0,1,1,1,1,1,1,1,0,1
us612713pkg.top,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
k51qzi5uqu5dlxd50g2wfioiv1dmw1mrmksplbyeroh9tn2ghx9m9yvuwwcu9s.ipns.dweb.link,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1
zpr.io,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1
bafkreibu3va3bdfdtpakdcsfrvltohnfkc44cdtjn365nijtyb4tb5egay.ipfs.dweb.link,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
metmaskklogiun.webflow.io,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
btinternet-108383.weeblysite.com,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
uspssdg.top,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
home-104751.weeblysite.com,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
pub-d246ad26959c48f98f9906f029e03763.r2.dev,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1
rtrtjnmtrfb.wixsite.com,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1
wsxwaaaa.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
itrustqwapitual.gitbook.io,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
attcardpdate.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
sportybetbalanceadderbonuswebsite.weebly.com,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
upgrade15.godaddysites.com,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
ladmcu.web.app,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
gfhfytyt5.weebly.com,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
picolittos.com.br,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
lounoin.web.app,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
qejkzcwedlcptfmklqhn4.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
pub-9be370c584ce41f591596de0ae3dea47.r2.dev,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
polarhill.cn,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
97csj.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0,1
ws.asp.ac.th,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
posta-tr.top,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
correosesp.bond,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
anupdat9.weebly.com,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
syracuseuniversityemailverificationupdate.ukit.me,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1
acertderisofe.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
sites.google.com,0,0,0,3,0,0,0,0,1,1,1,1,0,1,1,1,1
att-mail-109008.weeblysite.com,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1
d0a4f77d.mpl.pages.dev,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
ing-movil-cliente.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
bafybeic32nguiqhpjvnh7kpudlm2fleyisedymrjvmik4khs3tmmfjnbnu.ipfs.w3s.link,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1
lingscrm.my.site.com,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
att-login3655.weeblysite.com,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
apps-mykasihv1.my.id,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
oneicamia.top,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
renew.royalameil.network,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
att-106409.weeblysite.com,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
pub-f75e8dd692df4c99bc4c8b58791c94c8.r2.dev,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
de10027.web.app,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
q-r.to,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
forologikoselenchos.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
gcshkyc.help,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
47.90.245.195,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
tinyurl.com,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
trojansol-fix.pages.dev,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
shorturl.at,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
wuantumwalker-atomchaser.blogspot.ch,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
t.co,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1
cpanel-webmail-zeiiyzf9h7.pages.dev,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
allegrolokalnie-ogloszenie-97969.shop,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1,1
accountwebauth.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
poconoshotels.com,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1
canada.postcanadaznv.top,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
trezorrwziostartio.gitbook.io,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
eailmreef.weebly.com,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
usps.com-tracksfnym.live,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
mubiao-vpassz.top,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
new.express.adobe.com,0,0,0,2,0,0,0,0,1,1,1,1,0,1,1,0,1
t.co,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
fr-mirabelles-89d18.web.app,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
new.express.adobe.com,0,0,0,2,0,0,0,0,1,1,1,1,0,1,1,0,1
trackuzdvl.xyz,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
metyermasjloghi.gitbook.io,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
sites.google.com,0,0,1,2,0,0,0,0,1,1,1,1,0,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
widget.elfsig.ht,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1
dappauto.pages.dev,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
validation-102571.weeblysite.com,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
shorturl.at,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,1,1,1,1,0,1,1,0,1
q-r.to,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1
kennard48482.wixsite.com,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1
49.51.69.162,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1
acnote008.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
shorturl.at,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
cusfic.stream,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
tinyurl.com,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1
pub-31f33bab9232408592e62b34b5cead93.r2.dev,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1
f-casefile-service.github.io,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
mettamaskxtnsion.gitbook.io,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1
yxf.joe.mybluehost.me,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1,1
att-104300.weeblysite.com,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
securecanvas.weebly.com,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
business-suite-case-issues.pages.dev,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
usps.packages.delive.men,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
setup-get-trzzor.gitbook.io,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1
aminako-2b8d0.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
leorbd933atts.weebly.com,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
pub-7867d0b9a2a24aa2bafb0c76e883f1ec.r2.dev,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1
adclic.link,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1
imsva91-ctp.trendmicro.com:443,0,0,1,4,0,0,1,1,1,1,1,1,1,1,1,0,1
olx-pl.kfloghjkrvb4.lol,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
stadundlook.info,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1
card-verify2024.webcindario.com,0,0,1,2,0,0,0,1,1,1,1,1,0,1,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
denizhostur.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
jbmnc.com,0,1,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
usps.com-trackudj.top,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
micr0softesign.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
suppor-team-umm.weebly.com,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1
onx.la,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1
www-metamask.bengalis.org,0,0,0,2,0,0,0,1,1,1,1,1,1,1,1,1,1
pub-10bcb7329fe14f3e8c1f3439687b0241.r2.dev,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1
hccflhawk.ukit.me,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
hypelogin.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
uspsaedz.top,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
zduaf.cfd,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
new.express.adobe.com,0,0,0,2,0,0,0,0,1,1,1,1,0,1,1,0,1
q-r.to,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1
q-r.to,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1
q-r.to,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1
sites.google.com,0,0,1,3,0,0,0,0,1,1,1,1,0,1,1,1,1
pub-7470c56c8ecb449d8fecae77c48a5c00.r2.dev,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
lateral-pacific-pair.glitch.me,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1
ivs.83e.myftpupload.com,0,0,0,3,0,0,0,0,1,1,1,1,0,1,1,0,1
43.135.141.94,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1
b83isa8u3.webcindario.com,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
pub-0371e4775ee74410aaab6eef1c28e721.r2.dev,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1
xys11.cc,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
t.co,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1
0000000okjnbgfkjhbvcxswqaszxsw23edfcxzsdfghjhbvcxsdfghjnbv.pages.dev,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
reurl.cc,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
pub-b611ed1d7c7b437a8c433875c05ac3a1.r2.dev,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1
1-voice-message-hl07ce9.gamma.site,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
metafb-c44fn7h.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
magic.ly,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1
supportedbyatt.weebly.com,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
gomniloginiin.gitbook.io,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
trustxtensione.gitbook.io,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
bafkreihbvrdzotm6ue2z5qq7keyf65jkqzzff2dsv5vxu4qwrthu3fkve4.ipfs.dweb.link,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1
bradescodigital-resgatar.com,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
klounhdtra.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
usps.com-postlzb.xyz,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
estafetac.me,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1
q-r.to,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1
jorimts.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
emaildomain.elitecoded.click,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1
indigo895546.studio.site,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
inpfi.cfd,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
pub-530699ceb58647309fe29bd5aa5544cf.r2.dev,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1
shorturl.at,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1
zxcvb-24208.web.app,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
aupost.issueausa.info,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
ais-th-a.buzz,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
jijhdksgbubjkewhuijbbjhtg3uwfcbndfdzgvuk.pages.dev,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1
pub-33fc44ce91fa4584a26302790cccfa9d.r2.dev,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1
t.co,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1
vlidar-nlineabhd.webcindario.com,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
sites.google.com,0,0,1,3,0,0,0,0,1,1,1,1,0,1,1,0,1
vortex.sientorn.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
geminiloginqm.gitbook.io,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
rect-univ.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
qf6688.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
abeeimport.com,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1
q-r.to,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1
t.co,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1
help-wlletcocttt.gitbook.io,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1
metafb-fbw7r3d.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1
usps.com-trackmht.top,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
flowcode.com,0,0,0,2,0,0,0,0,1,1,1,1,0,1,1,0,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1
t.co,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1
pac-trackingic.top,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
ether-in-fii.gitbook.io,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1
postnummer.top,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
devshubhamjadav.github.io,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
43.156.237.181,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1
paulbenhaim.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,0,1
nftstorage.link,0,0,1,3,0,0,0,0,1,1,1,1,0,1,1,0,1
douglaslimited.formstack.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
depostat.top,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
home-101563.weeblysite.com,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
simmonsbankloginregainaccesssecurehhhh.weebly.com,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1
currentlyatt8.weebly.com,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
bafkreifboouw4pecx3v2v6wldkrbkaywjpzmwts3juhhn54dvai6esmlma.ipfs.dweb.link,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,1,1,1,1,0,1,1,0,1
prosperity-load-page-8794545.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
pub-9b5d9eb5e0f34c829334eacd67387487.r2.dev,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1
xzk.ttt.mybluehost.me,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,0,1
shorturl.at,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1
uqk.plz.mybluehost.me,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
appuuser87acept.start.page,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
cr51821.tw1.ru,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
ACTIVISIONVERIFY.COM,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
livenmitac-my.sharepoint.com,0,0,1,5,0,0,1,1,1,1,1,1,1,1,1,0,1
umngbio.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
att-104617.weeblysite.com,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
yuhapp-verifienweb.cfolks.pl,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1
new.express.adobe.com,0,0,0,2,0,0,0,0,1,1,1,1,0,1,1,0,1
aliennetwork-ca314.web.app,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
q-r.to,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1
pub-0194cde1f1f2404680755c46fe66cec7.r2.dev,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
q-r.to,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1
orsotoscani5ito.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1
vedi.194-59-31-18.cprapid.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1
q-r.to,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1
45.61.186.84,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
l.ead.me,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1
ffff45.urest.org,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
instagrams.free.nf,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
prokrakencom.gitbook.io,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
app.mockplus.com,0,0,0,2,0,0,0,0,1,1,1,1,0,1,1,0,1
domainhostinghosstingserviceshostingneeded2.pages.dev,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1
43.130.2.171,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
telstra-101311.weeblysite.com,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1
uspspck.top,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
ipfs.io,0,1,1,3,0,0,0,0,1,1,1,1,1,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1
azarpost.help,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
euphulldlogizei.gitbook.io,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
telegropg.top,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
svb-cutec-bia64546.pages.dev,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1
snvanita.org,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,0,1
aboutmaili.top,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
supplieradvisor.ciamlogin.com,0,0,1,4,0,0,0,0,1,1,1,1,0,1,1,0,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
uspsvlgc.top,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
l.ead.me,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1
4343229f-gj23982-126435uy5.netlify.app,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
rfysdfgfhgajhkjlrtywgjhjlutdygyh.weebly.com,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
merezrr.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
q-r.to,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1
gameinlouin.gitbook.io,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
fftthhgfe3344.weebly.com,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
ebe-pi.vercel.app,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,1
annejohn73.mypixieset.com,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1
sadejiupaslema.freewebhostmost.com,0,0,1,4,0,0,1,0,1,1,1,1,1,1,1,0,1
walletconecctt.gitbook.io,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
